,name,online_order,book_table,rate,votes,location,rest_type,cuisines,type,city,review_sentimen
39073,Sri Venkateshwara Vishnu Bhavan,0,0,3.700448817952718,0,78,1,3,4,20,0.0
39074,Ambur Hot Dum Biryani,0,0,3.1,6,78,1,2,4,20,0.0
39075,Gowdara Naati Mane,0,0,3.4,7,70,1,3,4,20,4.0
39076,Sri Ganesh Fast Food,0,0,3.700448817952718,0,78,1,3,4,20,0.0
39077,Kanis Kitchen,0,0,3.6,14,79,1,1,4,20,4.0
39078,Brigade Paradise Hotel,0,0,3.700448817952718,0,8,1,3,4,20,0.0
39079,New Select Hotel,0,0,3.4,5,71,1,1,4,20,3.0
39080,Hotel Ashoka,0,0,3.7,11,79,1,1,4,20,3.0
39081,Dine In,0,0,3.5,8,8,1,4,4,20,3.0
39082,Bombay Food Express,0,0,3.7,18,78,1,2,4,20,4.0
39083,Sagar Chats,0,0,3.8,38,14,1,3,4,20,3.0
39084,Nandishwara Lunch Home,0,0,3.700448817952718,0,78,1,1,4,20,0.0
39085,Bangalore Bytes,1,0,3.5,121,8,1,3,4,20,4.0
39086,The London Shakes,1,0,3.3,6,12,1,4,4,20,4.0
39087,Grahaira,0,0,3.700448817952718,0,14,1,1,4,20,0.0
39088,Rescafe,0,0,3.8,41,70,1,1,4,20,3.0
39089,Tandoor Da Funda,0,0,3.6,15,52,1,1,4,20,3.0
39090,Hotel Vinitha,0,0,3.2,5,79,1,3,4,20,3.0
39091,Sultan Shah's Restaurant,0,0,3.2,9,79,1,1,4,20,3.0
39092,Kung Foods,0,0,3.700448817952718,0,14,1,1,4,20,0.0
39093,KUNG FOOD,0,0,3.700448817952718,0,14,1,1,4,20,0.0
39094,Sattuani,0,0,3.5,10,81,1,3,4,20,3.0
39095,Food Court,0,0,3.700448817952718,0,71,1,1,4,20,0.0
39096,Cafe MingoÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂs,0,0,3.700448817952718,0,71,1,2,4,20,0.0
39097,Shiv Sager,0,0,3.0,10,8,1,3,4,20,3.0
39098,Ashirwadh Delicacy,0,0,3.700448817952718,0,78,1,2,4,20,4.0
39099,Lalbagh Upahara,0,0,3.700448817952718,0,78,1,5,4,20,0.0
39100,Hotel Gowda's,0,0,3.700448817952718,0,78,1,3,4,20,0.0
39101,Sri Udupi Grand,1,0,3.700448817952718,0,8,1,2,4,20,0.0
39102,K.B.R Fast Food,0,0,3.700448817952718,0,71,1,1,4,20,0.0
39103,Rizq Restaurant,0,0,3.700448817952718,0,71,1,1,4,20,0.0
39104,Sri Cafe Hotel,0,0,3.700448817952718,0,78,1,1,4,20,0.0
39105,New A1 Chicken Biryani Point,0,0,3.1,6,79,1,1,4,20,0.0
39106,Chinese Corner,0,0,3.1,5,8,1,1,4,20,3.0
39107,Caffe Maven,1,0,3.6,26,70,1,2,4,20,3.0
39108,Desi Streat,0,0,3.700448817952718,0,8,1,2,4,20,3.0
39109,Ramji Chaiwale,1,0,2.9,25,70,1,2,4,20,3.0
39110,Al-Safaa Chinese Fast Food,0,0,3.700448817952718,0,79,1,2,4,20,0.0
39111,Sweet Chariot Cafe,1,0,3.8,113,70,1,4,4,20,3.0
39112,MDP Coffee House,0,0,3.5,14,14,1,1,4,20,3.0
39113,Shawarma Inc,1,0,3.1,28,8,1,2,4,20,4.0
39114,Bharathi Dosa Camp,0,0,3.2,7,14,1,1,4,20,3.0
39115,Galaxy 2 Restaurant,0,0,3.2,4,79,1,4,4,20,3.0
39116,Kshathriya's Naati Junction,0,0,3.700448817952718,0,71,1,1,4,20,0.0
39117,Shiv Sagar,0,0,3.700448817952718,0,8,1,3,4,20,0.0
39118,Hammered,1,1,4.7,4811,15,2,5,4,20,3.0
39119,Caraway Kitchen - Conrad Bengaluru,0,1,4.3,165,83,1,4,4,20,3.0
39120,Ssaffron - Shangri-La Hotel,0,1,4.4,751,86,2,1,4,20,3.0
39121,Tiamo - Conrad Bengaluru,0,1,4.2,144,83,1,2,4,20,3.0
39122,Barbeque Nation,0,1,4.4,1081,83,1,5,4,20,3.0
39123,Millers 46,0,1,4.4,2275,86,1,3,4,20,3.0
39124,Eden Park,1,1,4.1,629,15,1,6,4,20,3.0
39125,La Brasserie - Le Meridien,0,1,4.1,309,75,1,5,4,20,3.0
39126,Pasta Street,1,1,4.5,1636,15,1,3,4,20,3.0
39127,Hype - Shangri-La Hotel,0,1,4.4,374,86,2,1,4,20,3.0
39128,Naachiyar's,1,0,3.9,119,83,1,1,4,20,3.0
39129,The Sugar Factory - Le Meridien,0,0,3.9,628,75,1,1,4,20,3.0
39130,Shang Palace - Shangri-La Hotel,0,1,4.2,344,86,2,2,4,20,3.0
39131,Carnival de Goa,1,1,4.2,984,83,2,3,4,20,3.0
39132,Ente Keralam,1,0,4.0,1103,83,1,2,4,20,3.0
39133,The Culinarium,0,0,4.0,31,86,2,3,4,20,3.0
39134,Dolci Desserts,1,0,4.3,657,15,2,2,4,20,3.0
39135,b CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© - Shangri-La Hotel,0,1,4.3,429,86,2,4,4,20,3.0
39136,Cafe Kaara,0,0,4.3,164,83,1,4,4,20,3.0
39137,Benjarong,1,0,4.2,860,83,1,2,4,20,3.0
39138,Mikusu - Conrad Bengaluru,0,1,4.1,81,83,1,3,4,20,3.0
39139,Skylit - Citrus Hotels,0,1,4.1,327,15,1,3,4,20,3.0
39140,B Bhagat Tarachand,1,1,4.2,176,13,1,4,4,20,3.0
39141,Feast India Co.,1,0,4.2,136,15,1,3,4,20,3.0
39142,Banjara Melting Pot,1,1,4.2,476,15,1,3,4,20,3.0
39143,Step Right Up,1,0,4.1,159,86,1,2,4,20,3.0
39144,Slo' Food Co.2,0,1,3.8,48,83,1,7,4,20,3.0
39145,Shezan,1,0,4.1,398,15,1,5,4,20,3.0
39146,The Grill House,1,1,4.1,770,83,2,4,4,20,3.0
39147,Yataii - Shangri-La Hotel,0,1,4.2,171,86,1,1,4,20,3.0
39148,Infinitea Tea Room & Tea Store,1,1,4.3,864,15,2,5,4,20,3.0
39149,Mudpipe Cafe,1,0,4.2,744,15,1,4,4,20,3.0
39150,Indian Durbar - Conrad Bengaluru,0,1,3.7,54,83,1,1,4,20,3.0
39151,Teppan Japanese Grill & Sushi Bar,1,0,4.3,909,83,1,1,4,20,3.0
39152,Fat Buddha,1,1,4.0,457,15,1,2,4,20,3.0
39153,Fishland,0,0,4.2,302,54,1,3,4,20,3.0
39154,Caprese - Shangri-La Hotel,0,1,4.2,233,86,1,1,4,20,3.0
39155,Watson's,0,0,4.1,493,86,1,4,4,20,3.0
39156,Mani's Dum Biryani,1,0,4.0,177,83,1,2,4,20,3.0
39157,Ramana's,1,1,4.0,379,15,1,3,4,20,3.0
39158,Hotel Annapoorna,0,0,4.2,212,54,1,2,4,20,3.0
39159,Red Lantern,1,0,3.7,160,15,1,2,4,20,3.0
39160,Cafe Cassia& Deli,0,0,4.2,116,83,2,3,4,20,3.0
39161,Chung's Chinese Corner,1,0,3.3,204,15,1,4,4,20,3.0
39162,Ta'aam,1,0,4.1,403,15,1,4,4,20,3.0
39163,Zodiac - Fortune Select JP Cosmos Hotel,1,1,3.8,91,15,1,4,4,20,3.0
39164,Hotel Nisarga Grand,0,0,3.6,33,13,1,3,4,20,3.0
39165,Hotel Chandrika,1,0,3.8,208,15,1,4,4,20,3.0
39166,Chicken County,0,0,3.8,136,54,1,2,4,20,0.0
39167,New Prashanth Naati Style,0,0,3.8,31,15,1,2,4,20,3.0
39168,Bangalore Masala House,1,0,4.1,257,86,1,8,4,20,3.0
39169,New Prashanth Hotel,1,0,3.7,50,54,1,4,4,20,3.0
39170,Kamat Restaurant,1,0,3.6,31,13,1,5,4,20,0.0
39172,NV Naidu Hotel,0,0,3.9,39,13,1,1,4,20,3.0
39173,Taj Restaurant,0,0,3.8,68,13,1,2,4,20,3.0
39174,Sukh Sagar,0,0,3.8,254,54,1,2,4,20,3.0
39175,Maratha Darshan,0,0,4.0,108,15,1,2,4,20,3.0
39176,Annapoorni Grand,0,0,3.9,82,54,1,3,4,20,3.0
39177,Status Bar& Restaurant,0,0,3.3,4,54,1,2,4,20,3.0
39178,Amruta,0,0,3.8,20,54,1,3,4,20,3.0
39179,Lakshmi Natraja Refreshments,0,0,4.3,206,54,1,1,4,20,3.0
39180,IDC Kitchen,0,0,4.1,60,54,1,1,4,20,3.0
39181,Hotel Fine,1,0,3.5,25,86,1,2,4,20,3.0
39182,Beetle Juice Bar - Springs Hotel & Spa,0,1,3.7,64,4,1,1,4,20,0.0
39183,Hatti Kaapi,1,0,3.8,32,83,1,2,4,20,3.0
39184,Chikkanna Tiffin Room,0,0,4.5,206,13,1,1,4,20,3.0
39185,Grand Spicy Restaurant,0,0,3.6,35,15,1,3,4,20,3.0
39186,Mudde Madappa Mess,0,0,4.1,91,54,1,1,4,20,0.0
39187,The Green House Family Restaurant,0,0,3.2,13,54,2,4,4,20,4.0
39188,Ujwal Restaurant,1,0,3.9,134,86,1,4,4,20,3.0
39189,Swasthaa,0,0,3.5,5,74,1,5,4,20,1.0
39190,Liquid Lounge - Hyatt Centric MG Road,0,1,4.1,99,83,1,3,4,20,3.0
39191,MG's Fine Dining & Bar - Springs Hotel & Spa,0,1,3.8,21,4,1,3,4,20,3.0
39192,Bangalore Shadi Biriyani,1,0,3.5,57,86,1,3,4,20,1.0
39193,Srinivasa Mess,1,0,3.7,34,90,1,2,4,20,3.0
39194,The Lobby Brew - Conrad Bengaluru,0,1,3.8,25,83,1,3,4,20,3.0
39195,SLN Lunch Home,0,0,3.9,28,13,1,1,4,20,3.0
39196,Chels Cafe,1,0,3.5,20,15,1,2,4,20,3.0
39197,Jashn - Le Meridien,0,0,3.7,47,75,1,2,4,20,3.0
39198,Punjabi Dhaba,0,0,3.6,79,54,1,1,4,20,3.0
39199,Food Court,0,0,3.3,4,54,1,4,4,20,3.0
39200,Fish Factory-Citrus Hotel,0,1,3.9,39,15,1,1,4,20,1.0
39201,Sanman Veg,0,0,3.5,13,15,1,3,4,20,3.0
39202,Pai Vihar,0,0,3.3,42,13,1,4,4,20,1.0
39203,Atte Maneya Oota,0,0,3.700448817952718,0,54,1,1,4,20,0.0
39204,California Burrito,0,0,4.0,54,15,1,2,4,20,3.0
39205,RR Real Taste Of Bengaluru,0,0,3.700448817952718,0,54,1,1,4,20,0.0
39206,RR Taste Of Bangalore,0,0,3.700448817952718,0,54,1,1,4,20,3.0
39207,24 Carats - The Capitol,0,0,3.1,46,15,1,2,4,20,3.0
39208,Silver Spoon,0,0,3.3,4,54,2,3,4,20,3.0
39209,BanBay,0,0,4.0,44,86,1,5,4,20,3.0
39210,Curry Pot,0,0,3.4,11,54,1,4,4,20,3.0
39211,Cafe Cerrise,0,0,3.8,99,83,1,3,4,20,2.0
39212,Sangam Sweets,1,0,4.0,122,54,1,2,4,20,3.0
39213,Blue Heaven Bar And Restaurant,0,0,3.2,6,54,1,2,4,20,1.0
39214,The Lobby Lounge - Shangri-La Hotel,0,0,3.8,56,86,1,1,4,20,3.0
39215,Shivaji Maratha Hotel,0,0,3.4,10,54,1,1,4,20,1.0
39216,Arya Bhavan Sweets,1,0,3.2,9,86,2,3,4,20,4.0
39217,BISO - Citrus Hotels,0,1,3.9,158,15,1,4,4,20,3.0
39218,Samrudh Veg,0,0,3.5,12,15,1,2,4,20,3.0
39219,Dakshin,1,0,3.5,47,90,1,1,4,20,3.0
39220,New Udupi Anand Bhavan,0,0,3.4,5,4,1,1,4,20,3.0
39221,Mota Bawarchi,0,0,3.700448817952718,0,4,1,3,4,20,0.0
39222,Sports Bar - Le Meridien,0,0,3.7,33,75,1,1,4,20,3.0
39223,Savi Sagar,1,0,3.4,10,54,1,5,4,20,3.0
39224,Donne Biriyani Mane,0,0,3.2,6,54,1,1,4,20,0.0
39225,The Taj Hotel,0,0,3.5,12,13,1,2,4,20,3.0
39226,Calcutta Chats,0,0,3.6,14,86,1,1,4,20,3.0
39227,SLV Delite,0,0,3.0,21,54,1,2,4,20,3.0
39228,Pavilion,0,0,3.2,12,54,2,2,4,20,0.0
39229,Sri Raghavendra Prasanna Coffee Club,0,0,3.6,9,13,1,1,4,20,3.0
39230,Irene's Cafe & Deli - Citrus Hotels,0,0,3.700448817952718,0,15,1,1,4,20,0.0
39231,Pepper's - The Palladium,0,1,3.7,41,54,1,3,4,20,4.0
39232,Bombay Chat House,0,0,3.700448817952718,0,13,1,1,4,20,0.0
39233,Fishland 15,0,0,3.9,56,54,1,2,4,20,3.0
39234,New Prince Restaurant,0,0,3.700448817952718,0,54,1,2,4,20,0.0
39235,Talk To The Hand,0,0,3.3,4,54,1,2,4,20,0.0
39236,Niranthara,0,0,3.700448817952718,0,86,1,1,4,20,0.0
39237,Mummy Dhaba,1,0,3.4,48,83,1,1,4,20,3.0
39238,New Mathura Grand,0,0,3.2,4,54,1,3,4,20,0.0
39239,Chaithanya Andhra Style Family Restaurant,0,0,3.2,4,15,1,3,4,20,3.0
39240,La Boulangerie - Le Meridien,0,0,3.7,18,75,1,3,4,20,3.0
39241,Jai Bhawani,0,0,3.6,21,54,1,3,4,20,3.0
39242,Roll Junction,1,0,2.9,56,15,1,2,4,20,3.0
39243,Donne Biryani Hatti,1,0,3.6,28,86,1,1,4,20,3.0
39244,Lazeez Xpress,1,0,3.4,12,86,1,3,4,20,1.0
39245,Nostradamus Bar & Lounge,0,0,3.6,14,15,1,4,4,20,3.0
39246,Chicken Corner,0,0,3.2,6,54,1,3,4,20,1.0
39247,Imperial Room,0,0,3.2,4,54,2,2,4,20,0.0
39248,Vijay Vihar,0,0,3.7,20,54,1,3,4,20,3.0
39249,Little Paramount Restaurants,0,0,3.6,32,86,1,2,4,20,3.0
39250,Karnataka Chats,0,0,3.700448817952718,0,54,1,1,4,20,3.0
39251,Container Coffee,1,0,3.3,6,83,1,1,4,20,3.0
39252,Halli Mane,1,0,3.2,5,54,1,1,4,20,1.0
39253,Ahmed Biriyani Corner,0,0,3.700448817952718,0,86,1,2,4,20,0.0
39254,Sheetal Restaurant,0,0,3.700448817952718,0,54,1,1,4,20,0.0
39255,Radha Krishna Fast Food & Juice Centre,0,0,3.700448817952718,0,54,1,3,4,20,0.0
39257,Shree Sagar Veg Fast Food,0,0,3.700448817952718,0,54,1,1,4,20,1.0
39258,Happie Hippies,0,0,3.700448817952718,0,86,1,3,4,20,2.0
39259,AAlvina Restaurant,0,0,3.700448817952718,0,49,1,3,4,20,0.0
39260,Akshaya Sambrama Veg Restaurant,0,0,3.2,13,86,1,2,4,20,3.0
39261,Five Star Chicken,1,0,3.3,36,86,1,2,4,20,1.0
39262,Bharathi Refreshments,0,0,3.7,50,90,1,1,4,20,3.0
39263,Lemon Rice,0,0,3.4,12,83,1,1,4,20,3.0
39264,Cloud Foods,0,0,3.700448817952718,0,22,1,8,4,20,4.0
39265,Coastal Creek,0,0,3.3,13,86,1,3,4,20,4.0
39266,Silver Star,0,0,3.4,9,54,1,3,4,20,1.0
39267,New Shanthi Sagar,0,0,3.1,11,54,1,4,4,20,1.0
39268,Hotel Sri Ganesh Prasad,0,0,3.700448817952718,0,54,1,2,4,20,0.0
39269,Anvari Hotel & Guest,0,0,3.700448817952718,0,54,1,2,4,20,0.0
39270,Talk Ease,0,0,3.1,10,13,1,1,4,20,1.0
39271,Malabar Restaurant,0,0,3.700448817952718,0,13,1,2,4,20,0.0
39272,Hotel New Guide,0,0,3.700448817952718,0,13,1,1,4,20,0.0
39273,City Kebab Centre,0,0,3.700448817952718,0,13,1,3,4,20,0.0
39274,Hotel Sunitha,0,0,3.700448817952718,0,54,1,1,4,20,3.0
39275,Hotel Annapurna,0,0,3.700448817952718,0,13,1,1,4,20,0.0
39277,S.L.V Tiffin Room,0,0,3.700448817952718,0,13,1,1,4,20,3.0
39278,Bharani Cafe,0,0,3.700448817952718,0,54,1,1,4,20,3.0
39279,Dosa Mania,0,0,3.700448817952718,0,22,1,2,4,20,0.0
39280,Fortuna Turban Tadka,0,0,3.700448817952718,0,84,1,2,4,20,0.0
39281,North Indian Food,0,0,3.700448817952718,0,65,1,2,4,20,0.0
39282,Kesar Rasoi,0,0,3.700448817952718,0,13,1,2,4,20,0.0
39283,SLV Refreshments,0,0,3.700448817952718,0,13,1,1,4,20,0.0
39284,Halli Mane Food Court,0,0,3.5,11,20,1,1,4,20,3.0
39285,Karavali Lunch Home,0,0,3.5,10,54,1,1,4,20,0.0
39286,Srinidhi Real Food,0,0,3.6,27,86,1,3,4,20,3.0
39287,Kerala Foods,1,0,3.5,12,86,1,1,4,20,3.0
39288,Hotel Raj,0,0,3.6,16,54,1,2,4,20,3.0
39289,Sangam Kabab Corner,0,0,3.1,4,83,1,2,4,20,1.0
39290,Queens Food Corner,0,0,3.1,11,15,1,2,4,20,3.0
39291,Nimma Mane,0,0,3.2,7,77,1,1,4,20,1.0
39292,Sona Chicken Kabab,0,0,3.2,4,83,1,1,4,20,0.0
39293,Spicy Restaurant,0,0,3.0,25,86,1,2,4,20,3.0
39294,HOTEL JANATHA,0,0,3.4,5,54,1,1,4,20,4.0
39295,Nisarga Restaurant,0,0,3.3,6,54,1,4,4,20,3.0
39296,Calcutta Chats,0,0,3.5,17,86,1,2,4,20,3.0
39297,Om Ganesha Juice Centre,0,0,3.700448817952718,0,86,1,2,4,20,0.0
39298,Atithi Satkaar,0,0,3.2,8,54,1,1,4,20,3.0
39299,Hotel Renowned,0,0,3.3,5,13,1,2,4,20,3.0
39300,Al Madina Family Restaurant,0,0,3.700448817952718,0,13,1,3,4,20,0.0
39301,Vinus Foods,0,0,3.700448817952718,0,86,1,1,4,20,0.0
39302,Sai Sagar,0,0,3.700448817952718,0,13,1,2,4,20,0.0
39303,Hotel Madhuvan,0,0,3.5,7,13,1,1,4,20,3.0
39304,New Grand Hotel,0,0,3.700448817952718,0,13,1,2,4,20,0.0
39305,Arham's Resto,0,0,3.700448817952718,0,86,1,3,4,20,0.0
39306,Poornima Restaurant,0,0,3.3,29,90,1,1,4,20,3.0
39307,Praja Thindi,0,0,3.7,24,54,1,1,4,20,3.0
39308,Kerala Food,0,0,3.700448817952718,0,86,1,3,4,20,0.0
39309,Coffee House,0,0,3.3,6,54,1,1,4,20,3.0
39310,Hotel Vijaya Vihar,0,0,3.700448817952718,0,13,1,1,4,20,0.0
39311,Sri Mahalakshmi Hotel,0,0,3.700448817952718,0,54,1,1,4,20,0.0
39312,Spice Cove - I.V Sanctum,0,0,3.8,88,54,1,4,4,20,3.0
39313,Pizza Stop,1,0,3.9,146,15,1,2,4,20,3.0
39314,Swagath Restaurant,0,0,3.700448817952718,0,54,1,4,4,20,4.0
39315,Wangs Kitchen,1,0,2.5,22,83,1,1,4,20,1.0
39316,Santrupti Uttara Karnataka Food Store,0,0,3.3,5,90,1,1,4,20,0.0
39317,Sukh Sagar Food Court,0,0,3.8,54,54,1,5,4,20,3.0
39318,Sri Ayodhya Veg,0,0,3.6,24,86,1,3,4,20,3.0
39319,M9 - Citrus Hotels,0,0,3.1,10,15,1,3,4,20,1.0
39320,Sotally Tober,0,1,4.4,211,70,2,4,5,20,3.0
39321,Double Decker,0,1,4.3,2701,8,2,2,5,20,3.0
39322,Atomic Lab,0,0,3.5,56,51,2,3,5,20,3.0
39323,Fava,0,1,4.4,2052,51,2,7,5,20,3.0
39324,Sunny's,0,1,4.1,1339,51,2,4,5,20,3.0
39325,The Biere Club,1,1,4.3,3492,51,2,3,5,20,3.0
39326,Tree Tops Bar & Kitchen,0,1,4.4,130,51,2,4,5,20,3.0
39327,The Spice Bazaar,0,1,4.2,337,51,2,2,5,20,3.0
39328,The Rice Bowl,1,1,4.3,508,51,2,2,5,20,3.0
39329,Bootlegger,0,0,4.1,1545,51,1,2,5,20,3.0
39330,Matsuri - The Chancery Hotel,0,1,4.4,184,51,2,1,5,20,3.0
39332,South Parade - The Chancery Hotel,0,0,3.1,122,51,2,3,5,20,3.0
39333,Manhattan,0,0,3.700448817952718,0,51,1,2,5,20,3.0
39334,Arbor Brewing Company,0,1,4.5,8405,8,2,2,5,20,3.0
39335,The Permit Room,0,0,4.5,1598,8,2,1,5,20,3.0
39336,Hard Rock Cafe,0,1,4.5,5282,81,2,2,5,20,3.0
39337,MISU,1,1,4.5,1239,81,2,6,5,20,3.0
39338,Oh! Calcutta,1,1,4.4,1126,12,2,2,5,20,3.0
39339,The Bar Stock Exchange,0,0,4.2,637,81,2,4,5,20,3.0
39340,SkyDeck By Sherlock's,0,1,4.2,1453,52,2,4,5,20,3.0
39341,1Q1,0,1,4.3,605,28,2,7,5,20,3.0
39342,RockSalt,1,1,4.4,494,81,2,1,5,20,3.0
39343,Mainland China,1,1,4.5,1418,12,2,1,5,20,3.0
39344,Bangalore Pub Exchange,0,1,4.2,220,52,2,4,5,20,4.0
39345,The Barn - Bar & Kitchen,0,1,4.2,254,8,1,3,5,20,3.0
39346,Easy Tiger,0,0,4.3,2265,12,2,2,5,20,3.0
39347,Capri Gastrobar,0,1,4.3,298,81,2,3,5,20,3.0
39348,The Open Box,1,1,4.2,2286,81,2,5,5,20,3.0
39349,Russh Gastropub,0,0,4.2,1337,12,1,3,5,20,3.0
39350,20 Feet High,1,1,4.0,940,12,2,4,5,20,3.0
39351,Amber Rush Restobar,0,1,4.1,101,70,1,3,5,20,3.0
39352,Laughing Llama Gastropub,1,1,4.2,404,8,2,3,5,20,3.0
39353,Plan B,0,0,4.2,2029,78,2,4,5,20,3.0
39354,Coconut Grove,0,1,3.9,684,12,2,4,5,20,3.0
39355,Smaaash,0,1,4.2,546,52,2,3,5,20,3.0
39356,Riwaz - The Ritz-Carlton,0,1,4.1,275,70,2,1,5,20,4.0
39357,Pecos Classic,0,1,4.1,557,8,2,1,5,20,3.0
39358,My Space - WelcomeHotel Bengaluru,0,0,3.9,23,71,1,1,5,20,3.0
39359,Guzzlers Inn,0,0,3.9,951,8,1,2,5,20,3.0
39360,Chin Lung Resto Bar,0,0,4.0,449,70,1,3,5,20,3.0
39361,Puran da Dhaba - The Pride Hotel,1,0,4.0,167,71,2,1,5,20,3.0
39362,Le Rock,1,0,4.1,1214,8,1,2,5,20,3.0
39363,Ging - Royal Orchid Central,1,1,4.4,232,52,2,1,5,20,3.0
39364,Fuel Resto Bar,0,0,4.2,38,71,1,3,5,20,3.0
39365,The Lantern Restaurant & Bar - The Ritz-Carlton...,0,1,4.3,430,70,2,1,5,20,3.0
39366,Tiger Trail - Ramada Hotel,1,1,4.0,190,79,2,2,5,20,3.0
39367,Fort Kochi,0,1,4.1,338,52,2,2,5,20,3.0
39368,Shaken & Stirred,1,0,3.9,86,66,2,3,5,20,3.0
39369,Chugg,0,1,3.9,747,12,1,4,5,20,3.0
39370,Scottish Pub,0,0,3.9,190,81,1,1,5,20,3.0
39371,WYT RestroPub,0,0,2.7,406,52,1,2,5,20,3.0
39372,ThrowBack - Pub & Dine,0,0,3.9,234,50,2,3,5,20,3.0
39373,Downtown,0,0,3.7,297,70,1,2,5,20,1.0
39374,Aqua - The Park Bangalore,0,1,4.0,195,52,2,3,5,20,3.0
39375,Strikers Sports Bar and Music,0,1,3.8,73,78,1,3,5,20,3.0
39376,Desi Deck,1,1,3.9,96,8,2,3,5,20,3.0
39378,White Plate,0,1,4.2,260,52,2,3,5,20,3.0
39379,The Hub - Ibis Hotel,0,0,3.5,29,71,1,3,5,20,3.0
39380,The Brew Witch Club,0,0,3.700448817952718,0,52,2,2,5,20,0.0
39381,Flame Pub & Restaurant - Brigade Garden,0,0,2.9,24,8,2,2,5,20,4.0
39382,Rasta,0,0,3.700448817952718,0,12,2,2,5,20,0.0
39383,Page 3 Multicuisine Restaurant & Bar,0,0,3.5,14,70,1,3,5,20,3.0
39384,MM Bar & Restaurant,0,0,3.6,11,79,1,2,5,20,3.0
39385,Z-Bar,0,0,3.700448817952718,0,28,2,2,5,20,0.0
39386,Nandhini Paradise,0,1,3.6,278,81,2,3,5,20,3.0
39387,The Whiskey Bar,0,1,3.7,44,66,1,2,5,20,3.0
39388,Strawberry Moon,0,0,3.4,5,66,2,1,5,20,3.0
39389,The Charlton Bar,0,0,3.3,4,70,1,2,5,20,3.0
39390,Amnesia - The Poolside Bar,0,0,3.7,15,70,2,3,5,20,4.0
39391,Hammered,1,1,4.7,4819,15,2,5,5,20,3.0
39392,Ssaffron - Shangri-La Hotel,0,1,4.4,751,86,2,1,5,20,3.0
39393,Hype - Shangri-La Hotel,0,1,4.4,375,86,2,1,5,20,3.0
39394,Shang Palace - Shangri-La Hotel,0,1,4.1,345,86,2,2,5,20,3.0
39395,Carnival de Goa,1,1,4.2,984,83,2,3,5,20,3.0
39396,b CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© - Shangri-La Hotel,0,1,4.3,429,86,2,4,5,20,3.0
39397,The Grill House,1,1,4.1,770,83,2,4,5,20,3.0
39398,Watson's,0,0,4.1,495,86,1,4,5,20,3.0
39399,Status Bar& Restaurant,0,0,3.3,4,54,1,2,5,20,3.0
39400,Beetle Juice Bar - Springs Hotel & Spa,0,1,3.7,64,4,1,1,5,20,0.0
39401,Blue Heaven Bar And Restaurant,0,0,3.2,6,54,1,2,5,20,1.0
39402,Talk To The Hand,0,0,3.3,4,54,1,2,5,20,0.0
39403,Nostradamus Bar & Lounge,0,0,3.6,14,15,1,4,5,20,3.0
39404,Roof Top Gastro Bar,0,0,3.700448817952718,0,83,1,4,5,20,0.0
39405,Imperial Room,0,0,3.2,4,54,2,2,5,20,0.0
39406,The Green Path - Forgotten Food,0,1,4.3,1143,55,1,2,0,22,3.0
39407,Barbecued - By The Orchard,0,1,4.3,592,72,1,1,0,22,3.0
39408,Feast - Sheraton Grand Bangalore Hotel at Brigade...,0,1,4.3,950,55,1,2,0,22,3.0
39409,Mainland China,1,1,4.5,1150,55,1,1,0,22,3.0
39410,Toscano,1,1,4.3,1099,55,1,3,0,22,3.0
39411,1947,0,1,4.0,1070,55,1,2,0,22,3.0
39412,Village - The Soul of India,0,1,4.0,568,55,1,2,0,22,3.0
39413,Sattvam,0,0,4.4,2127,72,1,2,0,22,3.0
39414,The Raj Pavilion - ITC Windsor,0,1,4.2,371,75,1,3,0,22,3.0
39415,Mint Masala,1,0,3.8,571,72,1,2,0,22,3.0
39416,La Brasserie - Le Meridien,0,1,4.1,309,75,1,5,0,22,3.0
39417,The Kabab Studio - Goldfinch Hotel,0,1,4.2,358,77,1,3,0,22,3.0
39418,Little Italy,0,1,4.3,354,72,1,3,0,22,3.0
39419,24/7 - The Lalit Ashok Bangalore,0,1,4.0,344,77,1,4,0,22,3.0
39420,The Golden Metro,1,0,3.6,70,77,1,4,0,22,3.0
39421,La Boulangerie - Le Meridien,0,0,3.7,18,75,1,3,0,22,3.0
39422,"Lush - Renaissance Hotel, Bengaluru",0,1,4.5,409,66,1,2,0,22,3.0
39423,Onesta,1,1,4.3,355,5,2,3,0,22,3.0
39424,The Higher Taste,0,1,4.3,854,67,1,4,0,22,3.0
39425,Sangam Restaurant,0,0,3.7,81,67,1,3,0,22,3.0
39426,Coastal Spice,1,1,3.7,56,67,1,5,0,22,3.0
39427,Chef's Bank,1,0,3.4,19,92,1,2,0,22,4.0
39428,Stevie's,1,0,4.0,69,55,1,1,1,22,3.0
39429,Clean Slate Cafe,1,0,4.1,272,55,1,3,1,22,3.0
39430,The World Cafe,0,0,3.8,31,55,1,1,1,22,0.0
39431,Mumbai Bistro,1,0,4.2,504,55,1,3,1,22,3.0
39432,Starbucks,0,0,4.0,399,55,1,2,1,22,3.0
39433,Smoor,1,0,4.2,287,55,2,3,1,22,3.0
39434,Tea Samskruthi,0,0,3.9,18,55,1,1,1,22,3.0
39435,The Timber Times Cafe,0,0,3.2,4,55,1,1,1,22,4.0
